x,y,value
-0.10931260310161049,0.8410011471133139,-0.24101196861560825
0.12211739692382809,1.0416669636370501,0.41269569510056514
1.8724112403701585,0.8521305177517063,-0.18340362768108576
-0.024682095840129405,1.0556458209526252,0.4855948142742526
1.8203828353307734,0.6295998898483994,-0.14960956451537968
-2.177433908323689,0.9784013189728157,0.39060772131458493
-0.033505714005490246,0.726453955596666,0.12857843214293915
0.1756954518651809,0.8454955594612072,0.031403763976967626
0.17484691966276286,1.2023252055314675,-0.7220923846788797
-2.5206372126831296,-0.28197306039050124,0.12024113421342114
-1.023373899814728,-0.3752055860397569,-0.03985984302314284
-0.992085610485835,0.7715513621070036,0.7663480573036596
-1.1740377342293014,0.18360459765912354,0.10948483582990706
-1.3393905785176181,-0.008931946267843579,-0.21938602061200374
-1.5747706380605206,0.9312030574303665,-1.5399226317633405
0.028516819681541676,0.8063425504178356,0.16350962047377765
1.7018014930044323,-0.1791249938637202,-1.6806295009460133
-0.039738907481601596,0.8409501503236148,-0.25899629032954485
2.2180124894850617,-0.8870850865976879,0.15994086103415645
-0.08566886698607948,0.7259124801331959,-0.6814509373965043
2.092054074628339,-0.21687087817196787,-0.6822891691360445
-0.05680098107943943,0.9240117286797829,-0.1123505684447962
2.178713474229694,-0.5482733723417966,-0.05899871137875727
1.7802882312622397,-0.36575023157466036,0.10459621972656219
2.18312204629154,-0.49972755877976716,-0.26241682010687634
-1.5730394781554864,0.4628155762248319,-0.40193123124654384
0.02316653711538749,0.9647487541417679,0.9563957484347829
-1.1351918670140635,-0.246276332644464,-0.10253959516307486
0.2562462568388099,-0.6698682671555894,-0.009294253201371833
1.6278658388528966,-0.5006920456132647,0.1547342380748253
-0.11345861693609705,0.9734290151560717,-0.14539081067758405
0.2032216831626613,0.7384785211265037,0.2725350316115919
-1.1012389102981084,0.6522947518418433,0.36053811315578677
-0.020469721286267766,0.9441720743548778,0.20054239434811003
1.3168872048986209,0.450190042461073,0.6817261089523712
-1.104075994871708,1.0781017909940496,0.3211625947144574
1.1808061271866017,0.1427791174359454,0.2563631386753404
-1.0064066027200407,-0.5969990512363998,-0.11750980447828602
-1.6334268427637904,0.8133197692662784,-1.2133465964987913
-1.178290431414036,0.19151514319736224,-0.1950581446226526
0.015924497061905494,0.9946898003587299,1.40440099453397
0.10593744398376644,1.0085832669804127,2.104289192952979
-0.2546545415996989,0.29953769657965895,0.2285527443429924
1.9242279885389648,-0.25471483419738367,0.09476129212278409
1.8574363608363778,0.14523287373790747,0.36427755076644025
0.9197843329260824,-1.1705537352579025,0.380986834090771
-1.0266351834001886,0.7147476846782189,0.11651511131319538
0.029339735103493116,0.9659650748553715,0.8626459077013923
0.43744830347023383,-0.5957505034554696,-0.35124893964865445
-2.0237424129904626,1.0087753870853884,-0.03859629339131084
0.38970983878430315,-0.6534551368729401,-0.6971440997137792
-0.2518381290871848,0.5578299104590745,-0.26294635077477263
1.6962721899591051,-0.6692685133958656,0.12056373061031633
-0.7700395097723276,-1.13832757903485,0.24132212803579645
-0.10846577248762586,0.8427001209552298,-0.31506648082831434
2.1045816946014977,-0.6689594874982092,-0.011298888368333145
-1.1183515245526194,0.6383183249087234,0.2132443056614911
-0.8928467511081037,0.2979853851763403,0.478791099988084
1.6210834856909624,-0.636006238010811,0.07939304155460108
-0.23307929946697536,0.6496352550888169,-0.1664183423916994
-1.3256239470897917,0.5870160865241266,0.31109503954805184
-1.325688430454399,0.5865411978792812,0.42038392699746374
-0.002003550342272487,0.7652692951473726,0.2360306111195273
0.11555197554191607,0.858752498348163,0.07970884472342002
-0.07417566359080928,0.8443973061702581,-0.26246213532185675
-0.24043533759403707,0.5637633291839159,-0.20211206797052325
0.13944749242352925,1.0631130878497697,0.14775828903227853
2.1196375662678912,0.27442249065352975,0.10733025912757772
1.8507086133283506,0.8139762583414443,-0.26822900389970883
-0.8218631198956409,0.8630639734756702,-0.3153163414867808
1.8014966052155037,0.6913615152100777,-0.06470832553116256
0.11533779713732724,1.0809538572287118,0.11993672181163766
0.09567101653146567,1.0131812447923623,1.1402076262717857
-2.239947499316391,0.4007170811159365,0.09365596264082643
1.6376647856066102,0.4514285497678969,-1.2382413153415839
2.361124235001591,-0.19297692832208943,-0.13782553819950194
0.2779738873308831,1.2183359828510458,-0.17078164428077472
-2.2702845229432547,0.4318708598256506,0.03002847097238051
-0.09213385297222565,0.7318615777099675,-0.3444067877387083
-0.6217424467231291,-0.46219133391102185,-0.4758516404047337
-0.690177867554777,-0.5646643099580753,-1.1040197893484398
0.10415123147513976,0.8497881307918389,0.11325585273907826
-1.0169922848352948,-0.4094096638630018,-0.14592365623032577
1.7684922773063272,0.4912183350661834,-0.9410491490559938
-1.5577161455403166,-0.5442336373624225,-0.19476979532584965
-1.0979772926969782,-0.6648108540392784,0.05524843819980161
0.1580617937470493,1.1911164582103881,-0.17800945676468158
-2.2528123871320056,0.42383276736839565,0.13562741108096793
1.7229460525557159,0.45761628452267245,-0.0881432754575402
-2.2491670486572066,0.40666881801709626,0.1381436112879412
1.7293607985323685,0.5072434839265628,0.03256262564323484
-1.5827347157722462,1.0299812787783653,-1.0231530167737595
-1.1644746008873113,0.49550285915752185,-0.05785070320866169
1.466815632234312,0.24124271665785157,-0.6224017974675187
1.4540672237113295,0.16054016634787746,-0.5712355926938187
-1.8016640971779792,1.0637879900298777,0.17124866156164587
1.8648163876058215,0.6649802716216275,-0.2075205161458568
1.8855709075022415,0.8343069620357926,-0.21073407113543888
2.4754549043852077,0.1789335295298004,0.22058442078151255
-1.6148487514547927,0.6538557881499661,-0.15570237663896488
-1.200099254816552,-0.04516635579960498,-0.2707774785563968
-0.24913197880168436,0.5750282902319271,-0.11827572006623294
-0.015631392847934297,0.8878525315258259,-0.09509146835370584
0.6066310648403368,-0.04664404793975299,-0.002670849857549535
1.475873600607085,0.13191715363204387,-0.3647474317254819
-0.1894686870462829,0.5805517896304532,-0.049795982575205004
-0.21650427622197255,0.5647194009380344,-0.12812748148685346
2.5866694380983994,-0.35778905016834844,0.1285647204458637
1.8143120774496053,0.26869855486267236,0.30584213391557086
-0.013200699539430361,1.0962832840788683,-0.4508938075587007
0.1340391845758492,0.8441646620930569,-0.08109130088984953
2.185722385177779,-0.041738760771752315,-0.0843944626091645
1.8791705299111732,0.6873839652635414,-0.20827922563470153
2.5336260636992733,0.1457235827271964,-0.2244520902651685
-0.059752408633488026,0.7242872793847979,-0.0876518483339844
1.9875016111712371,0.1502824015926535,-0.001815063480080059
0.05855919166392302,1.1190655912789318,0.18117636866151854
1.7686911617072087,0.29764262599922925,-0.39920532237869166
-1.509839241764307,0.38714348281200883,-0.7869887337158509
0.06972975262446479,0.8399809066477121,-0.6950949369596238
0.8481559289485077,0.4196211383537379,0.470937820669377
0.7446507939497925,-1.1623573617463534,0.6539258654906152
-0.03989163952108182,0.698494178292293,0.0828393899676429
1.9072738177054362,0.6916728540114645,-0.39936121062607904
-2.2684800913984855,0.4343567557088066,0.045989084251704185
0.5877725071437117,-0.08352647123012161,-0.06950349389641622
0.0964796938451237,0.8472588768331188,0.20214027201634166
0.310538748097007,-0.6729009485991397,0.2778149567648177
1.7895872928002998,0.6513651465138569,0.29094993882719844
1.806675712010587,0.5277664705264248,-1.121276645425507
-0.7353092932511005,1.0473239917294466,0.7723852655598431
-2.28711063770737,0.44487856616179,0.02200258931258613
1.8177026058584342,0.5692667273493072,-1.1072438101936446
-1.5731267013760102,0.9237712860126777,-2.1581330833384578
-0.06904374024740027,0.951218266640063,-0.2611364687698307
-0.9394904103309886,0.8091678890246808,0.8933099124172373
0.09472763921321904,0.8466942636334831,0.29234698502247564
1.821089209157363,0.6139134903755925,0.3282407242015009
-1.8565506410918655,1.1501517243664083,1.7470288187641112
-0.01727708534073436,1.0251686179852306,0.19669101502068262
2.401258470274322,-0.44956706885999187,0.05111481897964358
-2.534082718567453,-0.42768335469131286,-0.050005052984725115
0.12155992904768927,1.2784502342458433,0.29585741902623114
1.8922276924833985,0.7664564233591218,0.19050563807924162
1.488890173414043,-0.020532678480636612,-0.6516210370829566
-2.180754007956662,-0.356295058787087,-0.06884564849112298
-1.2141232406780862,0.6077106522460197,0.3876162191746956
-0.3452313575339494,0.7427270783676018,0.2855804015030876
-0.013644775771476214,0.8780971600453732,-0.23454691711906772
0.3565253473930519,-0.6709583220586874,-0.14276273309244408
1.7185271540485128,-0.4116285541829663,0.011808079689081994
0.8336475245214151,-0.4084346007305037,0.18555132668069146
-0.7441523320593155,-0.96586704236871,0.3150454100438472
2.4527109444246546,-0.36111423702444917,0.3146021784315583
